-2170 -68
-15819 -562
-1363 -605
-23506 -1339
-3967 -1463
-7831 -1708
29387 -790
27895 82
6945 299
-28612 -595
-22825 -1308
-30624 -2265
12058 -1889
-12676 -2285
10720 -1950
20848 -1298
-6622 -1505
3053 -1410
-5116 -1570
6068 -1380
24977 -599
-18019 -1162
-3288 -1265
-11244 -1617
8282 -1358
3307 -1254
17872 -696
-4682 -842
2624 -760
29130 150
-23951 -598
-24440 -1362
-14767 -1756
-12697 -1658
-26447 -2442
16697 -1186
5693 -884
-3215 -740
29969 -721
-19077 -2189
4743 -2258
3432 -1257
-25782 -1349
-2142 -459
10832 -497
-28010 -977
19973 -687
-28020 -2215
-807 -2033
-29743 -3058
8702 -2626
29336 -1899
-22352 -3378
-3475 -2923
-27312 -3674
-27617 -4186
26757 -3608
-32642 -4732
11360 -4935
-20506 -5430
27331 -4658
-3734 -5685
-22891 -5652
12659 -4492
7219 -3805
-3284 -3511
4259 -2551
20248 -2441
5528 -2446
11650 -1981
-5896 -3102
-6114 -2697
1304 -2804
-2327 -2984
-18832 -2767
-21892 -3384
13616 -3297
17462 -1876
11129 -2153
6481 -1074
9278 -759
-7734 -72
27867 527
10811 -52
16173 1152
-19646 647
23170 2225
16405 3600
26464 3591
19011 5205
22199 5544
-29950 5249
2953 4487
15448 5087
-32297 4793
27041 5242
30239 5961
-2719 5979
-8582 5578
29729 5874
-782 5677
-16485 4798
-2117 4916
8071 5359
-25645 4517
19909 5212
6388 6000
4765 6833
-26479 5580
16555 5552
-444 5190
-29444 4067
18368 4351
27844 5463
-7419 4360
20934 4677
-31155 3198
-18831 3223
8097 2752
4507 2380
18486 2131
16154 2042
17917 1908
-27091 1997
-25937 1095
-6863 397
-26521 578
4943 -113
20802 -408
-11666 -687
11745 -52
-14633 -1438
24737 -641
24591 643
30507 1662
-9922 1100
-15769 1409
16193 1292
5101 1252
674 1124
28403 2839
23360 3052
8144 3321
-18976 3648
-17483 2527
26900 2498
26606 3561
-17048 2374
19253 3949
-24620 3768
-5713 3337
-23924 2448
6153 2063
31997 2558
-22380 1299
29407 3064
24052 4627
11868 5212
13064 6449
-19616 5681
-24330 4271
27123 5483
-17659 4564
-27323 4168
-14509 2941
-2373 2099
21375 1813
-1113 2089
29989 3519
-4509 2872
-4730 2564
-6496 2340
8755 1726
8018 1247
-25781 187
16383 1292
-19788 1220
-21922 -306
-21634 -1813
3799 -1162
29837 -831
7514 173
-5881 168
-6150 723
4207 662
29639 589
-2755 1202
12935 687
5275 100
959 -241
9388 -355
-17879 -301
-8394 197
21090 8
27429 1417
-10633 1939
23576 3129
20622 3848
-27648 2316
6654 2558
-11924 1249
-15727 898
-13570 622
19402 1431
-15796 664
-15746 -79
-10512 398
8903 165
8154 1038
-16510 1207
22435 2584
7990 2715
24983 2563
-14401 1879
31245 3039
5677 3408
5512 3449
8175 2778
274 2873
-14954 2002
5257 2001
-17686 1418
28885 2028
-7545 2351
-2012 2550
-7070 1670
15199 1288
-22612 913
-15146 -297
28557 -49
-1159 779
25798 1377
31179 2724
1897 3275
-27703 2833
29825 3159
14253 4098
16281 5099
-468 5413
-29306 4219
15528 4449
-5243 4801
-15817 3606
-16027 2856
21508 2747
-9448 2902
-25507 1128
31536 1936
-8824 1488
1061 1266
-22648 550
-8544 750
-12955 181
-20551 91
26699 23
20889 912
-10036 661
26248 1702
3392 1333
8332 2300
-6578 2568
-22558 970
-7917 759
6733 163
-32225 -1818
10668 -1544
29935 257
12040 -298
22057 -55
7044 -343
-13293 -744
17453 717
21253 896
-25837 253
25124 1532
-15574 1546
-11401 518
-17174 276
29044 1981
9819 1302
18064 2143
-11046 1764
30788 3434
10541 4031
-9958 4124
26203 5585
3064 4847
-24206 3437
15743 4243
-29116 2513
-13178 1995
-9203 1447
10182 1971
-24588 1907
-4827 2004
16736 2317
-9759 3019
-6151 2493
-6726 1347
27343 1826
15518 1621
-784 1377
12428 2180
-22005 947
-27022 -561
-15401 -235
15868 -524
29808 894
2506 1328
23621 2603
-4303 1561
-26935 413
5891 32
14175 820
-12638 -537
8079 -614
8224 -45
12311 -480
17617 -25
11163 1081
-9192 301
-1542 1163
-12847 1173
-18611 879
-28879 -341
-4375 290
-20629 -203
2811 -639
-27776 -1202
25918 -200
19985 635
-7941 -467
5884 -768
-6041 -933
6870 -1106
-25617 -1219
812 -350
2792 219
-27754 -1144
26997 -1232
23651 -571
19732 -693
-15762 -1051
3998 -84
10628 64
11372 -24
15973 870
17485 1164
-1651 856
-8839 195
15322 123
29366 692
19060 1575
-25282 833
-17143 699
22126 1972
22568 3579
-17334 3174
20595 4463
9244 4664
2819 5620
-14711 4350
-5066 3567
9649 4117
-14872 3468
-23374 2927
2128 2779
-27651 2715
-18291 2118
23948 2779
21201 4309
-21842 2783
28866 2946
31949 3327
1956 3881
16246 4264
-13916 3497
-23168 2418
18866 2508
24489 2727
31436 3761
-2941 3945
21646 4143
-4122 3096
-22468 1798
23165 3312
7829 4093
-1950 3340
12822 3036
-2360 3504
-20574 2217
3482 2037
-28683 1053
15367 1993
18386 2726
-24017 1674
12080 2516
-11413 2890
-26769 1987
15201 3326
-16173 3392
7971 2893
-22109 1539
-17909 1662
-17943 199
-20876 -1452
21325 -846
31809 -360
9977 387
-27701 245
22017 344
-11073 -768
-10327 -2073
7502 -1747
-20910 -3076
-1591 -2997
21820 -1613
-9894 -2646
16526 -2375
-20655 -2959
-7805 -3604
10410 -3205
611 -2543
-5666 -2829
3696 -1817
-10150 -2614
-979 -3219
3937 -2346
22505 -2020
13256 -1249
-15801 -906
14619 -924
-23535 -1154
22352 -705
-8562 -282
-31969 -721
-21882 -844
-15681 -682
26565 -518
20874 -860
3635 -1058
-13125 -603
-4218 -1422
2474 -999
6895 -461
25453 100
25161 1540
-31944 591
9625 210
-12085 142
-29301 -1290
21826 37
21358 949
-12550 231
-28620 -682
23096 216
-24617 -668
3932 -228
-28528 -1089
-5972 -1399
-16473 -2617
6412 -2831
15135 -1864
-3470 -2429
-930 -1723
29010 -1515
16276 -739
28049 1137
-4562 1678
-22318 1471
2137 707
14721 515
-13953 -35
-16893 -152
18662 563
-9455 190
9925 285
6510 -307
544 -1077
-2090 -144
2159 -377
31503 985
-3696 1785
13913 1538
27096 1717
-6792 1897
-25182 2005
-4217 1151
17522 2468
-2482 2268
2995 3253
8219 3696
-7163 3987
-20561 3144
-16321 2161
1133 2305
21466 3005
-821 2073
19550 2175
29951 2234
25904 3186
26832 4722
-26210 3837
6401 3577
-27116 3165
-28287 2809
-27864 1355
-19426 1044
-14338 285
-257 74
23053 777
7126 1065
10707 1332
-14210 -96
26211 839
15220 879
-18700 -552
-27937 -1213
-22732 -1136
-19077 -1600
-5148 -2309
-8943 -2511
-32156 -3609
-25733 -4670
-29717 -5375
-23528 -5468
24453 -4194
29333 -3312
22620 -3276
2510 -3172
21252 -3119
-30929 -5021
-1808 -5887
-341 -6737
23838 -5173
-22942 -6090
20971 -4587
15867 -3207
-23154 -3060
19145 -1855
7580 -1170
5217 -999
23985 -969
26189 -374
10458 -381
-31900 -934
26118 -937
-31249 -2389
23634 -1066
32079 809
-644 1499
-17264 1556
-29917 782
-4460 922
20492 2567
5766 3552
-19394 3874
4285 4743
2986 4073
5654 3333
9711 2929
-22125 2159
15116 1968
23054 3655
24535 4478
-1279 4449
-21226 3040
29867 4691
29720 4964
-25357 3676
-30592 3443
-5798 2664
-19359 1822
9398 1953
31034 2173
9032 1637
15542 1796
5309 2958
9691 2445
-5602 3247
-8360 2247
-3615 1131
26974 1994
20441 3173
5392 4276
6494 4618
-21435 3308
9912 3438
2125 4110
-16600 3457
16084 3867
-20409 3052
21378 3417
13614 4534
12797 4461
-28316 2856
-6905 1873
-11307 1560
17041 2756
26777 2659
1859 1789
-15929 2083
12068 3416
23661 4337
-24921 4163
12124 4248
32396 4291
-22288 3312
16195 3333
-23742 2425
-2095 2057
31904 3229
14 3490
3115 3701
-18171 2290
25085 2435
-13949 1831
8884 1905
18375 3149
25908 3649
30495 4536
-32348 4044
-21683 2863
27713 4367
5538 3872
-4917 3293
21895 3577
-13680 4035
24528 5017
-28738 4472
-26929 3098
-29470 1341
11222 1633
-3790 2012
-12046 1259
28020 1395
-18648 1591
-4341 1077
-3468 -44
31337 1632
17054 1659
-13145 1990
30192 2999
-20191 1371
-21919 685
18474 1165
7129 1956
25343 1964
-5403 2231
19796 2572
-23178 1273
8679 735
-12132 -597
-17552 -135
-29185 -369
24120 -481
-16277 -1163
-19321 -1613
458 -2283
-18832 -2444
73 -3208
-8290 -2569
3834 -1608
16073 -185
29884 398
9537 815
-13083 782
10003 219
-6093 612
9681 1050
-4007 1033
-1328 12
29824 411
-17367 279
-5263 -829
15413 284
-15600 482
26168 722
-27743 -368
-32485 -2175
-19903 -2628
-12190 -3628
-884 -2931
4915 -3049
12368 -2283
5571 -1560
-8677 -919
1690 -1620
6020 -924
-6838 -533
12308 -163
21999 1113
16341 1621
-11950 1507
18074 1952
12503 1840
23945 1655
10920 1698
30084 3047
29939 3670
24724 4633
26941 5172
-24994 4516
-12634 4163
-32017 2231
7650 3012
-11641 2813
2203 2400
23349 3617
-23950 2051
-6760 2707
4919 3876
32620 5517
-19205 5298
11840 5696
1746 5597
17560 5759
-13380 5167
-6268 5242
23778 5932
-18307 5172
-11464 5027
-26664 3809
-1350 3080
-26222 1750
-12667 1727
-22820 449
-2209 -10
12367 -372
4704 -567
22102 -816
15753 -1259
-25602 -2832
-13180 -4086
-21088 -3964
23264 -2842
22426 -1141
6551 -1175
3539 -700
11637 -406
11215 -785
29967 900
-259 1103
14000 1387
5898 552
-7084 931
-3785 442
31713 1379
-29173 -82
18675 920
11486 1475
8282 991
-311 1553
20588 2555
14224 3833
-20638 3230
-9378 3756
-28884 3249
29029 4870
-18939 4347
-32758 2937
4654 2935
13741 2674
-26761 1345
422 2159
12778 2970
-21356 2961
-26328 1412
-32198 -295
15008 -31
-23555 -878
4706 -1094
-31546 -2431
5086 -3208
-2214 -3269
23672 -2967
2099 -3086
-8254 -3122
-25650 -3806
-15984 -5296
-20597 -5028
-4917 -5765
-23810 -6868
18022 -6564
-12879 -6957
2775 -7513
-20767 -8607
2676 -7878
19650 -6971
-26426 -6894
2585 -7721
7842 -6884
4783 -5711
25686 -5053
3240 -5382
-8228 -4802
12654 -4420
15468 -4336
10505 -3341
-11119 -2865
-29029 -2766
-25813 -4042
-1925 -3366
-18502 -4091
23947 -2357
2672 -2432
-10662 -2696
6750 -3225
1715 -3237
19232 -2378
-29721 -2506
2247 -1936
11995 -917
135 -759
10159 302
26492 567
-20295 335
19688 864
30402 2463
28149 3259
14284 3091
24066 4669
-21350 3921
2073 3741
-7053 3371
4912 2722
-29514 1698
28742 2853
28775 3357
-10858 2534
28445 3095
-26493 2615
21365 4189
27367 5851
-6208 5717
29390 7214
31762 7458
8199 7631
6003 8152
15637 8429
-23619 7638
28648 7932
10632 9193
-30322 8175
-17346 7258
-15562 6768
32052 7452
12557 7017
21938 8336
24189 8477
-10032 7213
19805 6953
-138 6502
-18565 5170
-19179 5238
-25084 4389
5989 4796
-15708 4152
3859 5195
25393 5090
20344 4827
-18410 4591
-14280 3256
-6506 3880
13006 3619
6688 2973
28623 4061
-15816 2649
-6506 1453
30162 2139
-31469 968
23905 1227
6067 2154
-29756 329
29909 931
-7817 1635
-1048 2144
-29068 1722
-19104 123
-28206 -1150
7371 -1606
-13227 -2775
154 -2457
8881 -2798
25491 -1997
25433 -622
-29370 -941
-5798 -338
-11820 -894
-30731 -1364
-2614 -1566
-11461 -2718
-3968 -3478
-17911 -3462
-28396 -3903
-8321 -3960
8859 -4090
-30145 -5241
3185 -6035
11768 -5173
-2943 -5062
-3627 -6118
28202 -4253
-29341 -5917
7904 -5860
-25340 -5722
-29350 -7574
-29578 -8254
-19139 -8819
-16948 -8440
21483 -7172
4774 -6141
-6061 -6561
-27571 -7009
27010 -6170
12099 -6070
-2000 -6929
15643 -7235
3441 -6209
7284 -5800
-17793 -5987
31581 -4040
23836 -3213
-6424 -3056
-3601 -3044
-32112 -3488
-2609 -2682
-5656 -2599
489 -2861
-7682 -2159
9453 -1963
13167 -1919
-25270 -2617
19649 -1889
7934 -2523
8942 -1326
16902 -1045
-30683 -1212
-21402 -964
3283 63
25929 1471
7527 2236
-23647 826
8950 957
8799 1421
-22316 1585
22706 1451
20276 1706
-6585 1563
-14277 628
4554 663
5636 611
5546 1340
-27459 -505
32765 -226
-18774 -611
8034 -248
-19341 151
9695 536
5762 893
19370 1483
17820 2280
7987 2234
-19012 1228
27927 2891
-3925 2154
-2304 1834
-26095 739
23747 953
13136 2322
-6786 2779
568 2694
-23950 1135
14642 1358
26748 2933
19397 3259
-16185 2478
7428 3408
-4913 2545
9150 2197
-31113 1431
-18422 1301
-6616 952
7029 996
-5106 663
-1365 1478
12560 847
14360 1882
1851 1689
9668 2595
29648 3219
-62 3037
1580 2481
22087 2614
7634 2603
19094 3794
-16783 2397
-2186 2451
-26202 1704
31414 3502
-8844 2483
15655 2562
12579 3167
31686 4139
-25863 4080
9009 3904
-18645 2485
19576 2491
-14009 2559
-29246 1413
-24390 804
-12075 141
-18531 534
-1697 1057
-449 1249
25754 1834
-32380 982
-20443 386
-18964 -599
-21947 -1734
-27846 -2662
-11689 -3329
4989 -4100
6614 -3891
21650 -3264
-11072 -4300
29761 -3609
-2474 -4283
-2868 -3848
28567 -2887
7699 -1827
-10026 -3122
-4944 -3001
-7533 -3725
9857 -3810
-27886 -5672
-8373 -5125
11737 -5040
22060 -3768
28410 -3492
-2385 -3129
-9993 -2527
-30350 -2713
25739 -1532
26677 -119
13226 347
10237 681
-18083 -689
-3147 225
6538 1068
-4747 1512
13334 2615
-5064 3327
26184 4510
7182 4579
-4046 4246
1235 3608
23667 4693
-12170 3383
17316 4002
-12497 3701
-14756 2347
13323 2523
-11250 2484
-24183 1883
-20552 1476
11607 1531
12798 2802
28864 3966
23230 4325
-10822 3298
20290 3044
5241 3282
-21164 2933
292 3891
-27406 2230
1994 1458
-14428 594
17675 827
-28814 491
-30788 -372
8504 -311
24811 613
-12607 -198
4806 111
6045 -519
11254 -392
-13977 -702
15596 -253
32737 30
26562 1241
1493 746
-19355 532
-25137 207
27924 664
-4217 884
-24250 881
31843 2519
-369 2145
-21512 1072
19840 790
-1684 12
28595 1244
29776 1540
-7658 1137
-12313 1414
-30021 466
4090 1450
16335 1899
14496 2803
6457 2452
-6850 3138
-25223 3312
7310 3275
31691 3490
-2527 3805
-10119 3339
-20609 2506
-4348 2018
-21006 1798
-14243 866
29976 780
-17938 -611
-4718 -805
-25465 -996
-4676 -357
5863 -1046
27856 -44
-11779 346
-29656 -1576
-523 -1581
-19043 -1504
-27131 -2971
-5670 -3096
29792 -3059
-28998 -4895
14887 -4191
2094 -3741
-2352 -2876
-15777 -3497
21161 -3346
-14055 -4238
19359 -3835
19881 -3000
11069 -1865
7647 -1855
4060 -2718
-9957 -2951
15309 -2156
1639 -1461
7150 -1101
26933 397
-1841 784
2195 -84
31949 1475
-10757 1286
21095 2741
13796 3319
-17402 2592
18697 2305
7835 2918
19754 4462
-31217 3503
9728 4402
-2926 5159
-31878 4340
8831 3685
28334 5476
4912 5165
23016 5818
32193 6898
-14004 6953
-4159 6162
-25458 5806
-12505 4810
10416 4514
11234 4519
22145 4972
-2457 4769
-17687 4527
13471 4470
-4291 4284
-13512 3639
4512 2938
32560 4013
12320 4330
23518 4066
21373 5070
-11890 4039
-5632 3432
5677 4153
-4724 3422
-32283 2168
-9644 1249
-10704 1890
-3258 1484
-16867 1049
28375 2932
-5924 2471
16278 2094
18031 2504
-27620 921
-30223 -1029
6960 -374
12577 149
27125 1792
-27531 1323
-8501 732
-8111 127
6796 -353
28449 613
22819 1879
12112 1836
-20748 1322
6159 1937
-1362 1753
-3055 640
27094 1102
-5783 186
11749 -114
-3486 148
-11859 -46
2542 -144
21134 664
28367 2559
-6391 2661
17227 3534
-16777 3111
-8366 3377
30174 3433
-11391 3262
-14073 2314
31280 2728
4816 3741
19143 5284
350 5077
27236 5536
13184 5100
-12837 5559
-18301 5253
-21433 4837
23893 5371
-879 4454
4350 3877
32213 4505
7426 5386
-29672 4266
-30463 3357
12655 3848
14593 3457
-8778 3363
24520 3762
-1634 3820
-17804 3635
6067 3745
-28400 2197
2058 1375
31799 2568
13333 2446
-6246 2775
-7445 2804
6155 2054
22340 3108
-28644 2652
12745 2073
5972 2109
-24394 749
-12108 359
5196 -329
-14024 -1180
27873 93
8097 918
-677 1566
6024 1008
-19651 421
-26753 -551
18936 -966
19984 -573
22945 1071
-11133 1675
-23599 542
25521 884
-24583 390
7265 -150
-14243 -544
-25013 -769
32109 45
24649 1703
10151 1956
-8641 692
30353 1224
6721 1629
-11917 1489
23246 2023
-25773 520
-18302 843
-14207 1
-29157 -1097
28432 554
-22105 241
18762 665
12705 1501
25747 1434
-13177 769
-13481 369
-18385 -394
-12178 -160
-29228 -237
-3276 -932
-31031 -2526
1168 -3206
-5391 -3027
-20616 -2934
30619 -2774
15938 -1508
-13130 -2145
15213 -1225
-27261 -1295
19034 -1704
-13578 -2898
-17358 -3758
24032 -2737
14124 -3244
12722 -3057
-18965 -3277
22260 -3308
-5185 -2664
12720 -1695
5053 -1093
3957 -58
32589 72
-17077 229
30159 585
4822 339
26443 361
15316 1251
4619 1817
-26722 1556
-20067 1309
-641 2203
27432 3162
-99 4129
23319 4821
23078 5711
19698 6971
30731 6974
-15691 5986
-16778 5872
-23917 4649
2576 5581
20701 5634
14682 6517
12029 7435
3185 6784
18196 6911
-23139 5790
-13014 5976
26578 6111
-15758 5781
-23008 4664
-18209 3937
26468 4641
-17375 3079
17961 4174
-30371 2283
24744 2905
-30806 1116
16684 1159
-25874 206
-24761 267
1290 935
-31070 -16
-2687 -957
-2982 -1048
-10753 -2112
-9958 -3145
-3481 -3869
28910 -3926
-20764 -4084
-32264 -4568
-31648 -4810
1222 -4852
8992 -5218
28279 -4793
-10210 -5488
8745 -5314
-26628 -6715
23669 -5252
24244 -4088
5659 -4742
6395 -4050
-15719 -3822
-16517 -3769
20526 -3955
-17401 -3955
-11783 -4885
-23214 -4661
29834 -4502
-28194 -4421
18042 -4378
-26702 -4404
-10013 -3943
-965 -4014
1391 -2999
-18853 -3504
16200 -2905
16446 -2055
-3054 -1839
21511 -1058
-9184 -2249
-4290 -1734
3257 -624
-14678 -94
-13346 -549
-7204 -1055
-28933 -2843
25103 -1739
21152 -1352
12600 -126
29243 49
-7887 -956
-8720 -1405
-10941 -1947
14304 -1008
-12394 -880
11340 -1167
5556 -449
581 -63
-13368 245
2677 -604
-28273 -606
30877 -205
547 646
-17402 415
20395 1083
30666 1998
-19849 1967
-11967 1086
-2101 507
23203 1327
4553 797
-1123 1049
9862 1492
10642 1722
-7091 1959
-2206 2308
27405 3389
12109 4672
-11102 3540
-4438 2741
657 2367
30189 2397
12302 3028
16131 3804
-14059 3707
2066 3325
23511 4447
12533 4484
14704 4770
13212 5164
5701 5760
-1853 5619
14118 6944
-1712 5925
-13912 5473
-11172 5668
-10856 4691
23291 4461
-14119 4640
19977 5638
-6388 5504
1996 4842
-1178 4662
2653 4780
-14350 4024
-5369 3523
29807 4677
18334 5318
-25620 3661
3703 3399
15646 4235
18976 4966
21763 5626
-13913 4248
15141 4336
-28336 2947
-14553 2931
1497 2914
-7048 1959
-13307 1151
9404 985
12237 955
29067 1685
-11397 1387
-3011 852
-13412 486
3578 1033
4139 1511
-17679 1298
-8543 303
-10298 422
20526 440
2669 723
31740 1652
-30877 724
24658 1412
-19751 1243
-29475 490
-22585 -1148
-29063 -2629
-21603 -2503
-19360 -3224
6824 -3500
-29867 -5026
-15541 -6192
7649 -5518
-20201 -6622
11105 -5390
18949 -4343
29135 -3479
-28856 -4161
-12028 -4121
-10812 -4753
29958 -4199
29115 -4197
-18322 -4414
-604 -4339
18505 -3341
-8615 -3722
32262 -2843
-1151 -2327
-440 -2074
24150 -997
-17539 -2187
-3793 -2389
28378 -2494
2781 -1442
-21382 -2881
12406 -1876
-20921 -1608
-22556 -1607
-7426 -931
21901 428
-7742 791
22917 1294
18147 2795
31470 4264
-14141 3583
-13152 3803
-23088 2735
19031 2737
-16451 1313
31580 3201
15745 4069
-12752 4008
18861 3662
-4719 2604
7212 3402
13860 3854
22080 3966
27426 5092
-23824 3340
9923 3686
-23757 2957
6947 2419
18707 3552
5015 3827
19902 3563
-4538 3334
-6091 3812
-19907 2802
13246 3870
11366 4930
19914 5784
-1517 5052
7311 5523
-21064 4148
-18779 2994
4538 2153
25866 3403
-13280 3399
5952 4306
-16476 3197
15086 4182
-15816 2701
-29499 1287
-19969 1062
28137 1352
13820 1931
21670 2383
7379 2180
4199 1621
30458 1716
-2474 2383
29386 2992
7576 3971
23094 4475
-24915 3112
-3858 2835
10017 2526
28890 3571
-25829 2954
13752 4006
24178 4347
-18498 3414
5129 2952
-14595 2543
-11078 1969
-11142 2279
-23557 2129
-29969 1051
-3963 119
-19915 -88
17868 284
22450 1500
7989 1279
32714 2795
-9668 3415
-1493 3992
-31174 2139
25296 2497
-25781 1015
9026 1066
-9430 640
21177 350
22148 1120
-25871 -607
-5920 -1029
-9037 -2033
-14341 -1703
3607 -1469
-10958 -2125
18234 -2458
18751 -1065
21972 -808
11171 -1214
-11573 -998
-18569 -1738
-21717 -1961
-27644 -2479
-792 -2155
26087 -604
27303 1186
20112 1938
-3101 2464
27717 2771
24230 2827
13143 2988
-27734 1099
15649 1890
-10206 1618
-8991 2311
-2290 1449
-7500 2020
-7158 1515
24506 2575
-31429 931
-29553 -684
11440 482
-28051 -210
7735 314
631 782
-9500 372
-22317 17
-28122 -1431
16285 -1508
-5577 -2369
-31303 -3697
-15370 -3815
-27822 -4104
-32528 -4442
-32420 -4591
16803 -4042
-26022 -5670
-20618 -7168
31233 -6820
-23325 -7452
12635 -7923
-3114 -8778
24285 -8430
29362 -6645
-25355 -7927
12189 -7227
20677 -6300
-9888 -6537
23662 -5563
-18272 -5911
2090 -6611
17606 -5079
-1819 -4212
-21853 -5253
27988 -3501
2660 -3660
20791 -3030
-7605 -2971
300 -2264
-3450 -1493
-23774 -2745
21034 -1913
-31525 -1920
-25763 -2245
-3632 -1489
16269 36
-20935 395
29550 793
-11284 1254
15675 2388
-3409 1305
14756 2495
17141 2636
5714 2912
-10903 1812
33 896
11310 2042
-24526 894
-12152 -132
-31087 -794
2141 -1467
11953 -522
-3585 -699
-18720 -1835
-10522 -2107
-31876 -2420
12490 -2904
26070 -2173
-1075 -2856
-4994 -2774
20690 -2137
-7805 -2273
-14795 -1993
24715 -1878
18352 -319
21830 1168
-30489 329
30753 782
-30569 481
-1519 -490
