2134 534
-28910 -6694
-22497 -12318
10167 -9777
29171 -3017
-7060 2445
12537 11204
26778 15357
19347 12901
30080 22186
27275 25870
16139 23210
30957 26113
2715 19272
30218 20007
30051 23485
32297 23820
-16902 18916
30491 18984
-15727 7540
6228 1023
-14757 1559
-25559 -12454
-10163 -11063
-22540 -18255
-11773 -17509
3922 -10139
13487 -4226
4653 2572
23400 11366
24735 16569
-26559 6557
-23665 -522
25161 -82
3034 -5507
-6767 -559
-30708 -2320
-5642 -10021
-10564 -13420
-21164 -17020
17064 -5077
4074 -2648
-15273 -3825
-16319 -2614
898 -6655
-6331 -9256
-20700 -10613
2772 -5840
10450 -3452
18281 2701
5498 9250
-26330 1975
-30122 -8168
16221 -8683
-31841 -18018
11178 -8641
-4688 -2283
22974 -594
9081 9636
14365 10433
8497 13729
7128 9768
-22555 1859
28008 5270
-21982 -2350
-8771 -6325
12764 2505
23616 1407
12585 10049
19657 17156
-26105 7438
11462 4400
32555 9392
25695 10902
8427 19535
-1809 16217
-23630 2171
-3155 -5042
-8474 -9267
-19629 -13722
-32688 -15987
-28919 -22428
-30109 -27836
-31609 -30831
32324 -14578
-24960 -13589
11779 -3117
-16981 541
-14980 -11286
-13041 -8306
-17660 -15666
1686 -10999
-5354 -8592
1300 -5007
-6732 -2275
31978 5298
-23827 680
-20750 -4833
-10505 -5776
7114 -11992
21772 -592
-11101 1820
10403 7047
-3107 4492
12786 2245
381 5116
-4067 1498
-22251 -3288
5830 -5027
3611 -4219
-31051 -10965
16032 -1395
-16064 -6868
17265 -3455
-30820 -3397
-95 -7429
-11142 -6198
25017 -4260
-11434 587
32714 8789
-9215 9271
-3777 2072
-13635 1522
-20410 -11759
18241 -4895
643 -3790
-11389 -3229
6410 3476
-25222 -7390
-7689 -9473
-26886 -13347
-4405 -16051
-32570 -17888
9262 -13650
-4619 -8083
20758 -1792
4364 7441
31330 12958
12297 17187
-21256 6684
-16266 1526
21149 -1019
-28313 -11172
-20677 -11027
32400 1140
-10710 -6825
-17443 -4108
-5248 -250
-789 -8548
24300 205
-21562 -825
12085 3509
27720 10636
-26375 -2033
-2819 2653
5126 913
7745 -4081
20488 7635
-5500 6965
32727 13865
-28192 4881
-14148 -3778
27290 4419
-4040 -4773
-16075 -1743
-29278 -5526
-22456 -17962
20667 -11786
27463 -901
7186 8215
-15557 9940
-10194 2225
6178 -3097
17129 -611
7325 5110
19599 12558
-16610 6861
-20948 -2659
-27563 -11381
-372 -16373
-2927 -12953
16345 -3629
-2094 2738
30177 10375
-19845 6146
-11900 -916
24733 5791
23790 4195
30624 16812
9149 22074
-32732 7708
28568 8902
-27384 -5600
8966 -5646
6179 4082
-9560 -5450
4506 2523
-29997 -7218
-13757 -12202
-15229 -13619
26608 -8094
8488 1528
1608 5369
-14796 5477
9321 1155
-21799 -6417
29246 493
5760 5632
-29776 -4142
19600 6208
-12050 -4117
8611 -3404
-3387 3194
18659 2958
29685 13392
-15844 7278
-29679 705
21994 1539
-6901 -7608
31036 4113
31377 19377
-8225 11822
3277 14366
3810 7560
-10765 -2976
16868 3298
23226 8285
8904 9558
-24291 6177
17181 6255
30072 7967
-2160 5201
20185 16320
-11193 9226
17334 6042
-2251 6019
6559 2612
-6329 3828
-8440 -2615
-6420 -3658
4166 -4256
8198 -624
-30210 -6067
-32179 -12506
24611 -7395
-24549 -15582
6330 -6447
27773 8541
17448 6751
-7131 11105
20819 14727
26855 14498
4034 11144
-13458 9563
-28029 -2650
24265 -3297
-7651 -6218
23891 3119
25971 16619
22153 16091
8861 20219
17687 18668
25400 18525
22542 18623
-18041 11897
32298 15550
-1443 8839
1123 3484
1801 8445
-29174 -6923
-31635 -14471
-20910 -19980
10730 -17747
-9020 -12709
-16793 -8998
27022 2985
25873 6771
10869 11743
10531 18574
-155 11780
1268 5628
3641 3821
13837 4648
13104 7963
8340 9731
25189 15118
-25102 5383
3662 3022
-5199 -363
-28876 -13879
-29745 -15040
-19419 -20810
24546 -13374
23989 -157
-23320 1449
2072 6822
-10537 -1949
7585 -6050
25214 6084
25223 11871
-27794 7557
8728 7843
22793 7238
-29800 -6518
16204 4481
-10795 -400
15472 -2230
32510 13348
-2989 8550
-10653 8585
-26435 -1892
-7066 -11786
-2825 -11745
14738 -5397
13258 4526
-23646 381
-32192 -6961
23362 -4805
24660 -1954
7816 5912
-17918 9480
-29961 -3851
-6439 -11626
25119 -7300
4569 -1678
-26734 -871
-3089 -34
25977 181
-12643 -4122
-6729 879
2128 2183
-10001 -6811
23616 2254
29092 11209
-29377 3333
5245 7144
-23209 -4562
26975 -5092
-11791 -695
-20035 -7015
17283 3108
-25342 -9971
19448 -2162
9671 5265
1595 1343
24264 13745
17238 13192
14748 14461
-25279 7743
16302 5752
27042 8203
-1346 4180
-14663 6834
-12285 -313
20409 -1971
-22737 -7319
-22175 -9197
-24190 -12173
14843 -13565
3455 -7017
16906 2754
-26235 2242
27772 5475
-8739 2426
-23787 -7747
13473 2180
10386 -2167
2153 556
20790 11701
12018 11337
20134 13774
32671 21403
4853 17419
29899 21889
22589 22503
-1800 13885
-155 12633
-31110 -2619
-21904 -13742
24895 -7069
-13073 -10298
-12718 -5700
5951 1264
-8417 -7064
-27873 -10764
16985 -3339
29021 2429
-27364 -2308
8201 6711
18468 7082
-15129 -3956
-1429 2528
2150 1015
23423 2254
-9192 3738
7614 5999
4782 6657
-8338 -1284
27839 7974
13553 9459
27037 15023
-19204 12306
24296 11421
32556 16171
-14884 5691
19178 15287
32266 17279
-11982 6145
10961 12606
-7694 5888
409 -2077
-10625 -1737
-28045 -11489
-19459 -14430
27967 -7541
3190 -4087
12973 6168
-6960 9293
31539 10186
-32005 1387
-3921 -2837
-28855 -8311
17318 -11866
-28224 -10921
29106 -2664
4172 5593
25622 7669
-15770 10783
-17448 -856
16083 2122
-23531 -10167
-937 -6458
-31195 -9895
1103 -13640
-6750 -9445
-16475 -13329
-22900 -11256
-15518 -15411
9038 -11464
-10518 -9975
-581 -4395
28607 6637
-16875 158
14068 6305
3877 7419
-32235 -7791
20393 1526
-9648 -4403
-23773 -11316
23334 2577
-28767 -9714
23133 -1518
-16898 201
-10967 -8375
-10942 -3919
3652 -8789
11105 -1788
28547 8091
14895 14550
-29641 6227
30106 10977
5554 5229
29241 8815
-12645 13064
-22875 -181
7028 187
-11588 -10020
13659 -3444
-2367 1683
1711 354
-16910 -977
20451 721
-22810 -4390
-15275 -8636
32314 3670
-11838 -4402
22835 7009
18940 15563
-30647 -178
-31167 -5010
13449 -7356
16969 -7849
-5999 -1687
-10421 3500
19902 5113
25296 7195
-16891 4472
-18872 2359
23703 3309
14185 531
13844 8215
5608 14335
-4967 7168
13825 7078
16845 7828
20440 11536
-13196 9479
5533 7406
-28836 -4015
-30968 -16867
-24383 -19664
-18659 -25712
2973 -17759
-12181 -13063
-1171 -7260
-10448 -5207
32419 2155
31013 12953
-26207 6694
4049 10319
30582 9859
15265 5922
21231 17782
-2886 16048
21712 13831
-27625 3108
29289 5123
29054 13108
-15956 3691
7610 12499
-6867 3460
21969 1689
-16712 1500
29927 7079
-31892 823
-422 -4775
-16736 -4781
-9722 -14693
19806 -1769
13359 1677
-25651 -552
5307 3205
25648 4666
-31751 -6612
-29459 -7564
-1307 -9217
30615 -7976
7973 1956
9455 11684
5736 13445
11898 8766
9356 9111
-13800 3298
-2286 1292
21994 3816
-9191 -821
-14614 -1024
-24466 -6569
19310 -7240
-20810 -10145
-9518 -8871
-5074 -4023
29069 -1583
-29735 -3815
17945 3051
2432 4928
25966 4152
8943 13822
20974 14579
5193 15269
-6970 7035
16212 8852
4889 4831
-7164 1742
2940 4219
14708 3843
19125 7402
-13078 5924
16174 9232
12177 8600
23883 9789
-29730 5626
26868 8300
24646 11417
-28860 -1769
-29827 -1793
-3041 -9271
-10815 -18136
-32459 -19036
-19670 -16496
15103 -11960
-21144 -14543
-2215 -6982
22310 3514
-24755 -6451
22822 4541
-22795 -605
-14988 -9929
-14588 -7387
9261 -10778
26763 1612
15329 9191
-24583 6693
-17386 31
-22204 -12211
4894 -14820
9678 -6255
-21206 -7210
-23397 -7508
-23293 -14555
8898 -14750
-108 -9475
-27281 -10446
-770 -4815
31478 830
12935 4091
-29973 3418
30230 11168
12269 6365
-30013 -4372
-20629 -2036
32662 -1428
31998 3505
-9998 8508
-22291 8093
30438 7537
18109 4065
18204 11115
15939 20673
-15917 9084
-28234 -2502
28711 125
3841 -2900
25195 7378
12407 17539
-5842 8900
-938 7706
-15210 -2396
8493 -3374
-6 -1915
29133 5603
26633 16063
-24686 7769
-6738 6086
9441 1163
-19053 -10259
9564 -1697
32575 8132
-25349 -566
-29680 -3223
15250 -1801
-12339 -13030
6902 -4967
15038 6213
1681 2821
30441 13516
13531 15173
12108 14440
25530 20403
-21711 7365
29011 11235
-8788 6011
20683 4799
-29924 2746
-27858 -11472
28195 -2226
-4503 -8523
10881 1679
29884 16114
-5615 7662
28167 15829
-31546 5223
-10496 -4873
10061 -954
1764 -7554
9376 2676
29922 12781
-6558 8626
-382 8090
-5917 4266
14239 346
-13190 -1313
5938 268
19176 6541
6494 4605
24433 14010
27924 19507
9906 17189
8010 17568
15073 15228
32056 16261
-12444 10674
363 8762
7701 6919
-21684 -6516
10839 -695
7145 1000
18514 3704
-3112 8347
17067 9904
-10054 5604
-12632 -2183
19677 3515
18983 3994
26409 13109
-1425 15911
11241 13802
-26205 2505
19933 886
-31748 -6695
13281 -6185
24406 6468
18225 6041
-10050 11466
-5441 6785
27948 7671
-8653 951
12045 6475
28656 14999
-12075 4993
9086 9428
-4142 5381
-24368 -7875
-14283 -8427
608 -10546
-3433 -10369
11676 -1358
-28904 -5013
-2466 -5782
-24514 -11052
-15364 -17812
-21581 -15981
-25771 -21808
28533 -8546
-27299 -11530
25241 176
26979 13364
7010 7983
-9717 12378
12143 9104
-8594 211
19360 3298
20046 10739
-27789 756
-1220 2599
6570 -598
17613 -1207
-24363 -350
31454 7819
-24873 -42
-3543 -5331
21917 6239
21252 3688
-19705 4980
27859 12831
-2709 6674
23557 7251
5131 13460
-18952 1757
-5422 1079
1802 -4360
-16178 -9688
25690 1473
19368 7671
28534 14354
12715 21577
-24525 9023
-32145 -3855
-19144 -15775
-19760 -23894
-11454 -20626
25448 -6228
23920 4539
31788 17426
-2153 19751
-27090 6616
13368 3978
-29750 -11406
5800 -9418
-22596 -8295
-14124 -15168
-15662 -11646
31485 -5224
3563 1316
-19184 51
2390 4564
13696 116
-18923 -5505
-32720 -8889
-28965 -16728
4104 -19126
25288 -8073
-29540 -7278
-8710 -2215
-26814 -9944
-21781 -21711
-21617 -19731
-16720 -21733
11824 -12074
6259 -5064
9644 2752
-4886 5710
-10848 42
-5345 -2859
-8728 -7452
4690 -5058
24285 3726
16953 9300
-7569 9590
-18505 3791
20074 2738
-31275 -9319
-26723 -14107
-17964 -13972
-11276 -21810
25349 -7654
-20042 -5983
-5684 -2913
2095 430
-14284 -9479
26087 2054
31792 11423
-22345 5313
12349 11971
-31418 -2406
-31869 -18321
17040 -8475
18139 -7027
-12410 -2275
28498 12817
-29474 1188
-18358 -7936
18981 -88
28034 -204
-1295 6841
211 11483
-21641 1327
10436 -3072
6720 -1069
21565 4270
-12028 6673
7280 5884
27193 11003
-7500 3736
9794 9192
29825 14828
10528 10662
18029 17044
-11025 11839
-5098 3109
19348 5314
327 888
-25909 -2833
32340 6527
-4116 661
-18819 -4126
-14443 -1260
-32107 -17371
-27953 -23331
22575 -12982
4187 -8325
-3154 -1086
-20637 743
20753 287
-30280 -8330
-27001 -14291
25645 -2721
17992 -3411
-9488 1787
8150 10575
19948 9151
13135 7936
-30188 2761
15527 4606
-945 -618
-32435 -12010
20119 567
-14111 -6843
11994 -3608
27422 11356
2982 7072
17618 15004
26487 18627
24327 17854
9514 19487
31303 22908
-7923 14305
-1335 7890
-8278 3442
-2007 -4886
-15251 -6718
14006 -2883
-31236 -8622
22583 -2475
-16925 -2893
719 -6215
-3488 722
12423 -1818
-27329 -4419
17649 -186
-420 581
6088 -1003
3228 6636
2288 2796
24385 8997
2361 8066
-19137 2474
-20549 -3235
13396 -5982
-19547 -11459
-7537 -8559
7489 -1550
13881 -1429
-3894 2485
-27080 -2401
8512 -2145
-17872 -10084
-10564 -11751
-13157 -8270
-14843 -14109
-32114 -17670
-16151 -19066
15706 -11851
-20576 -13284
-8984 -7501
20699 1711
-9409 -4568
28518 7706
17235 14261
21605 14487
30422 24445
-9852 14853
8582 12689
-11330 4456
-1476 -3519
-5997 -2555
2154 -4162
-16266 -5396
-31104 -12803
31572 -3411
-16073 -7968
12075 -883
-22045 1382
29038 749
-31765 -3174
5332 -4860
16488 4773
-17836 -6945
30489 8618
-31687 -637
18870 -41
-19457 -446
-120 -8099
11340 2658
22441 3551
30478 16035
-25799 9615
-21566 1389
-13903 -7698
1431 -14959
24635 -2351
18758 7730
3952 12194
-15020 8081
-27971 -5070
-27695 -16684
-10806 -20373
17820 -12163
8666 -3004
28903 11146
-31995 5849
832 1602
3996 434
-31934 -14775
-3113 -7555
-18547 -12400
14296 -9825
7166 -50
-29626 -6678
18380 2554
-1276 -1339
32607 5021
20851 17641
29515 20424
-22630 15086
23374 12778
619 7720
-23833 -5618
-19983 -4956
12583 -7654
1031 -7551
16439 2518
30084 15034
-30385 4292
32373 12128
-30833 310
-10339 -9796
13151 1088
-24885 -13227
-2008 -6020
20542 1700
30494 6036
-14334 8674
28552 16314
3252 11991
30747 12054
939 15873
-22783 3039
-18180 -2319
-27362 -16847
-22269 -22649
1774 -16509
-25663 -18380
2622 -10884
499 -5192
15181 -1840
2354 5164
29134 11792
3283 12488
-6734 7009
-2516 5792
2152 -954
-24263 -7840
-4563 -7298
-32558 -14808
678 -15177
-11761 -12051
29089 -3638
11243 7312
-32352 -945
-6423 389
2840 -6173
25347 -2647
-10254 2878
31154 12272
-13422 8206
-28119 -5160
3203 -1796
4914 -8356
26249 1562
-20523 3461
28706 9837
25112 14886
-6249 6762
-24627 5736
13759 1999
31650 3633
9595 7594
4053 14764
-15952 7337
-4909 -1803
8826 -1996
-25159 -9299
26509 1317
-14327 -1038
-16137 -7279
23030 4769
31372 5985
9436 11925
30277 23529
-8075 15753
-25368 1568
-25735 -7225
-11458 -17659
-15443 -19501
28514 -6031
-24560 -5737
-26664 -9538
-17433 -10036
-14978 -20909
696 -14595
-26360 -14519
6715 -8482
-5451 -6100
-32335 -14358
663 -7602
-8511 -11409
20646 -4884
-21285 -2122
30719 5392
29321 14850
-4557 8550
4855 15085
13651 10818
16732 7670
9086 11081
-1280 9547
-25009 -118
-16682 -8471
18092 -6220
-20586 -11046
-499 -4919
-25025 -7005
-4352 -12616
-21295 -12793
-3526 -13550
-11986 -10290
-31953 -17190
-13034 -15125
14673 -10575
-26116 -14108
-15386 -9966
-9968 -9199
-5213 -14171
20320 -2562
10947 4022
18159 11053
12188 15404
19751 15261
-14201 8974
11498 7309
-27313 -2566
-9657 -9918
-20300 -11443
-9438 -16677
-13413 -13202
23305 -4962
-22579 -5531
-12090 -6194
-19511 -7719
13049 -10283
30422 2968
-21406 639
-1332 5183
-21378 -3424
-5744 -12465
11806 -4162
-24029 -9836
-5698 -5916
-4330 -5563
24705 -2338
-25593 -2729
31581 6591
5705 9100
10976 5667
-10793 9367
6743 3158
12954 4970
-31114 -5553
13925 627
18827 3648
1969 902
-17475 4312
-1208 528
20056 836
-393 245
-29777 -2831
32753 5660
-29104 -6630
-4075 -7551
-28210 -7159
11493 -12474
-13917 -8677
-5308 -8986
28301 5142
17101 6544
22531 15656
-15907 13007
18061 10447
-24455 58
-10761 -8266
27518 2591
19077 2845
14862 12674
2660 16029
-27084 2379
-3417 -3245
-13880 -10430
13195 -7797
10113 1503
-9384 11
5019 4736
-2342 852
-15692 -5600
27944 3732
-12480 -643
-4969 -1299
28189 9671
-11362 -156
-1114 2686
-4092 2905
-10643 -6803
-17278 -8282
23669 -2086
-9325 -3394
29808 6719
17080 15308
5652 10804
12414 16239
25338 15121
9766 13293
-926 11648
30137 16079
27853 16708
28081 21286
-13939 18033
18863 15215
8736 10435
4762 4606
-9516 5711
-18125 -3536
-1032 -5978
-9662 -9584
5434 -5846
11960 1675
-24900 -4292
-27376 -8721
-2159 -10619
31324 -5778
-28570 -6695
-18938 -4586
7785 -2100
13964 -6440
31726 8634
-6696 11695
-19102 4973
-25505 -4894
22898 -7101
-4922 -6658
-31749 -9820
26861 3272
21480 2918
-25331 -2185
31415 13606
22120 12421
-19081 2281
-11092 5841
-9547 -4400
-21627 -15337
-3027 -11323
-30054 -16064
-16204 -17728
7810 -10369
29755 -2173
-28988 -1907
24622 8300
-20678 1178
-7037 -8020
-19917 -5753
-22571 -17551
27529 -5499
16611 413
-10141 2857
-9951 6012
-21337 -6205
-10070 -12875
32588 -2193
24519 6425
-31156 3970
-10512 3860
24698 1887
-6367 -5834
-20682 -3216
20495 4536
-2126 -2170
-4042 -1589
13809 7034
3436 2769
-2565 2660
-30163 -3871
-13082 -10594
-31013 -19206
-1879 -19034
17883 -7023
-10152 -6290
-20951 -3775
-23022 -9061
-1888 -14003
1658 -11051
1220 -5508
11699 3172
-20694 -1529
12346 1143
-29231 -6470
-12435 -12504
-15679 -11250
-291 -14409
10609 -4449
6271 228
-11688 1225
-32168 -6744
-4165 -10438
18719 -7326
11151 -1616
-14756 2737
-223 3723
-13867 -4424
-22542 -12847
14306 -5582
12351 -2438
-3959 39
10072 8193
-10708 1939
1222 -843
27687 7068
-8883 2330
28213 12060
915 11983
-15314 1233
-26432 -3155
11689 -7286
-30639 -15174
-12834 -14554
23225 -2140
1485 -4691
32700 11144
29690 21775
7476 17838
-5199 16167
-32314 -87
-29958 -14999
7179 -15073
-6388 -15370
-23871 -13260
-9268 -8087
6527 -8250
-31868 -14620
-20826 -13859
18480 -6922
-19803 -13504
-30789 -13235
2892 -7305
-24692 -18098
-22318 -18727
19379 -6185
20177 -1864
23640 10220
178 15844
-18953 6261
279 1286
-21596 -10023
-2437 -10677
-23308 -11766
14291 -8263
23697 3061
-23276 -2149
-19079 -1092
6172 -3122
-31663 -16962
92 -11120
6772 -4657
-16481 -10320
-28179 -9449
24678 -3303
2471 -4378
-24295 -6331
1895 1187
22525 649
-31188 -7766
-21804 -7143
-16954 -11855
-24492 -23610
6657 -14148
-27293 -15521
3112 -10504
898 -4157
3456 -4957
27920 8847
23280 13889
-12168 10622
-10184 7212
18105 4758
-1869 -1529
30965 9254
15528 15682
-10758 8467
16308 13011
29832 12728
-14502 5220
-18178 3365
-13761 -4152
22792 -5912
-7540 -4172
-24407 -5729
-19635 -7198
-14395 -16494
28896 -7385
10945 1453
32049 14374
28986 25219
14296 21569
-20582 13687
14371 9268
-7856 57
-10165 -6058
-1910 -1390
-23210 -10785
11255 -6008
-28235 -10525
24679 -3878
7150 3712
-19864 -4068
-24243 -3070
-20412 -14342
13262 -12814
-31633 -15757
-7147 -11483
5173 -5086
-25817 -14856
27091 -175
29567 9004
26955 14449
27285 27725
-15196 17153
-28900 2536
2616 -3549
-8927 -12602
30711 -1125
2421 6705
29856 13515
20530 20880
-7891 11229
11237 13433
26826 12676
31869 15510
29456 24847
-28129 15006
27038 15059
1186 7388
5325 1355
30148 15924
-13749 5728
21404 10782
-30669 1784
-6498 -7378
-10657 -6605
-26895 -18680
30942 -3277
-24506 -7779
-24856 -11329
4593 -3457
30448 -3580
3712 3474
-3075 8920
-16629 3614
9253 -1685
9238 -303
-18256 -4099
-27159 -6731
9301 -6719
30874 -1310
25777 9698
-27806 9537
-14009 3709
-29050 -11272
-12610 -20869
22651 -8255
-699 -4927
25637 8745
-20 11892
-9070 3962
837 4346
-5160 -3353
-29386 -10695
7786 -6481
19584 -1794
-13297 -3828
29592 10916
1329 9302
-6708 2729
27797 13003
-3428 4748
2616 5069
4057 7761
28968 8053
24571 15053
-28770 7207
9766 8634
23980 7387
-18580 -3401
21585 9188
20529 11879
23710 11811
-14403 12855
30300 15034
-6362 8311
-139 2349
20877 11169
-25075 -2675
-14712 -4762
21580 668
-31169 -12344
4047 -5064
12074 1633
5991 -2264
26835 12237
-19853 6262
6183 4789
-20066 -1725
23860 -2469
-21886 -2977
-26708 -11200
-6627 -7840
13363 -10465
-26221 -11548
25649 1541
-20569 -1945
-376 -5379
30292 8749
18107 6864
7731 13939
15764 17974
-28859 3186
9861 1124
5508 569
7208 -1571
-14033 2136
7953 1659
25914 6761
-7941 2973
24376 12576
29915 18066
2929 12320
8495 16429
4619 11490
-29487 -3361
17488 279
30072 5673
19561 9409
-5597 15381
-31279 3189
15206 -527
-24168 -11460
5522 -8680
14071 2658
-28564 -8285
25073 4026
-3171 1852
-1251 -1978
-31564 -2728
11366 -6155
25783 1084
-6416 -208
-12092 4660
-5611 416
15566 -2138
6209 1018
21090 9314
23219 16521
23593 18528
-4592 15828
23620 16460
24244 16716
-24683 4647
-8703 3620
12376 809
-24915 -11481
-24066 -11327
-11148 -11938
11108 -12255
28492 1097
-8935 4879
-18000 3166
18320 4969
27847 4808
-7351 5204
32522 17835
19699 18179
-15762 7277
3115 9894
31975 9757
-24741 -1353
14449 6200
-29266 -1896
-9044 -12151
-27858 -12930
3927 -15560
-1966 -8735
-13377 -9819
10525 -223
-19631 -6112
1549 -5234
-1628 -2296
-31705 -12854
4137 -6912
-17852 -11762
1914 -10877
6991 -1203
-31510 -10114
-22102 -11177
16925 -7424
8174 -7128
-6354 -839
-22278 -883
23769 828
18813 3488
15265 8892
23474 20330
-10377 11794
-27065 324
7922 -1512
-23603 -13281
8975 -8443
-32406 -9778
23862 -5793
27811 7061
-29670 -2601
-28799 -1699
-19890 -12637
25781 -13145
-30898 -13452
-12624 -9408
20746 751
-12825 -8900
17642 3235
24807 12593
3281 8226
-5797 9983
-14056 2059
-25849 -10605
2031 -10918
-18285 -14040
9098 -8251
25983 4707
16245 8260
-20434 7723
12091 8471
-29570 -5417
-9133 -11762
-31614 -14557
-20272 -22647
23871 -9287
6308 -5427
19175 7271
4838 13548
29334 14914
-23080 7567
-26753 -3915
24028 882
-16869 -10669
-27466 -11765
28693 2097
24116 2119
806 6537
10892 16127
-29287 1632
-24539 -10532
-17044 -14995
20263 -12652
-24430 -11438
-31668 -13220
-26023 -15465
-20286 -25602
30407 -11893
22051 1537
19170 12836
24393 24005
15827 20360
-16074 10829
17083 10307
13851 7672
5805 5166
-17724 4754
26774 7177
-14276 145
-9171 -3599
11232 3640
-20155 -8093
30787 3173
-26204 -1085
-32356 -11982
15718 -3014
-15623 -14616
-27827 -15022
-989 -7180
-8436 -13219
13090 -6041
74 935
26188 7729
18433 14446
31197 18973
10949 21692
-7674 13226
24881 14838
-7126 5258
21739 7955
-17930 5391
-4354 -1918
17315 4193
27387 5605
-17843 5626
19423 11571
30657 14906
16342 12145
16259 20670
-26388 9218
-9031 -705
-19581 -9685
16681 -9580
-7365 -4824
12589 581
-5811 4024
-17128 -4429
22712 3091
23900 5918
-18922 2641
23460 12788
-288 7038
17911 5540
-8028 8264
5595 3798
17993 8368
-19113 -888
860 1334
3264 751
-9969 -6240
-30078 -8981
5925 -7715
-1349 -8868
-20381 -11471
5119 -2672
-13789 -7600
-22030 -12770
25965 -1184
-20081 -7484
-4924 -5268
-30581 -7405
-13669 -17314
-25885 -18765
-15555 -21423
17526 -9396
19099 -1204
24879 11487
1394 15725
32001 19343
24691 20741
7417 16376
5897 17502
20702 14677
16787 12701
27297 17671
23676 22116
-24730 10758
22406 12162
-2481 4718
-12010 -4204
17961 6469
18932 5601
723 6402
20189 14451
28524 17092
22869 18076
15362 21736
-22251 11126
-15933 12
17377 -1361
32371 2891
-4334 7370
-6933 9620
9671 7694
7135 1385
-18646 -2193
23938 5525
-20907 -2120
32460 4211
-24693 2700
2569 -2643
-18838 -2126
26033 -3732
29079 9711
-19621 4163
25164 15164
-23324 2825
12950 -1208
18213 8251
-24456 -4154
-2848 965
32506 5854
18869 6018
31641 20042
29395 28103
-12172 16933
-4062 11201
19427 8147
12016 3802
-1108 6568
-21383 2238
27161 4172
-25921 -5313
14971 -1293
-32169 -3990
-25048 -17042
9648 -8150
17968 -7400
1721 1072
25068 13601
29187 18486
-28579 6849
-17648 2007
-6536 -5894
15233 -9383
30637 5422
11401 12684
24810 20520
-2100 16187
-11523 5647
-297 2723
16306 597
-4087 100
-10023 475
-8077 -1470
2416 -4943
-17540 -8306
17291 -1478
-6982 -1204
9406 544
-22884 -792
21751 323
-28808 -5134
10399 -4886
9228 3143
7076 -526
22634 12334
-13733 6301
11050 6757
11408 7840
